mount,chmod,remount,chown,/system/bin,/system/app,class
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,0,1
1,1,0,0,1,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,1,0,0,1,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
1,1,0,0,0,0,1
1,1,1,1,1,1,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,1,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,1,1,0,1,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
1,1,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,1,1
1,0,0,0,0,0,1
1,0,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
0,1,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,1,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,1,1,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,1,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,1,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,1,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
1,1,0,0,1,1,1
1,1,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,1,1,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,1,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,1,1,1,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,1,0,0,0,0,1
1,1,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,1,0,0,1,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,1,1,1,1
0,1,0,0,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,1,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,1,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,1,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,1,1,1,1
1,0,0,0,0,0,1
1,1,1,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,1,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,1,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,0,1,1,1
1,1,0,0,0,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,1,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
1,1,1,1,1,0,1
0,0,0,0,0,0,1
1,1,0,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,1,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,0,1
1,1,1,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,1,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,0,1,1,1
1,1,1,1,1,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,1,0,0,1,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,0,1,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,0,0,1
1,1,0,0,1,1,1
1,1,0,1,1,0,1
0,0,0,0,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,0,1,1,1
1,0,0,0,0,0,1
1,1,1,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,1,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,0,1,1,1
1,1,1,1,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,1,0,0,1,1,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,1,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,0,0,1,1,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,1,1,1,0,1
1,1,1,1,1,1,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,0,0,0,0,0,1
1,1,1,1,1,1,1
1,1,0,0,1,1,1
